Class,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59
5,0.16839337,0.043376941,0.00588082,0.1169311,0.008203171,0.03599786,0.004330981,0.091072418,0.006078814,0.024462037,0.030084545,0.036198422,0.026559491,0.019736128,0.025129635,0.030483223,0.027977511,0.13158661,0.05154356,0.11276879,0.036728881,0.09334553,0.042760905,0.10467052,0.061913051,0.16497529,0.12237445,0.14963089,0.17115653,0.13068882,0.10513882,0.19512919,0.22423762,0.16842018,0.050905485,0.12946677,0.0557351,0.10222492,0.061436247,0.17586255,0.078417771,0.062672585,0.048709732,0.034229338,0.042624477,0.046621196,0.041735597,0.050211571,0.060200799,0.069711573,0.023590781,0.037953515,0.077104628,0.043861795,0.028474919,0.056543227,0.086510651,0.51072383,0.511684
5,0.17579316,0.045531992,0.006049568,0.10430633,0.009182123,0.040587779,0.004227696,0.080586411,0.007739081,0.026712922,0.029142065,0.037809785,0.027474502,0.021845868,0.024136029,0.028846441,0.029513631,0.13483015,0.054668631,0.11166701,0.043683685,0.089059047,0.041244313,0.10544647,0.065049507,0.16219775,0.11448429,0.14293773,0.16557719,0.12868962,0.11072364,0.19084133,0.22675122,0.1649812,0.050209608,0.1275706,0.058152277,0.10249999,0.066394016,0.16933066,0.076522812,0.061052755,0.053508662,0.034259584,0.038033295,0.047300376,0.045336638,0.048853785,0.054142032,0.068004243,0.031721413,0.038096394,0.068504862,0.042897318,0.02951514,0.055576112,0.077275582,0.51507103,0.51994288
5,0.18433909,0.042185675,0.005607726,0.11692519,0.009604069,0.042547412,0.006003663,0.089272641,0.007732193,0.027998732,0.03018284,0.035356212,0.02599388,0.019630713,0.022718439,0.031086477,0.028813936,0.12672094,0.052999657,0.10815946,0.039876066,0.086215049,0.04345778,0.10199922,0.066981964,0.15468471,0.11536297,0.14513758,0.16405885,0.12316973,0.1057707,0.18977419,0.22377226,0.15544766,0.050413359,0.11656775,0.051566787,0.099049062,0.055992272,0.16710421,0.073792487,0.059284747,0.049664151,0.031555995,0.040358063,0.043992821,0.049716238,0.045648515,0.05380775,0.070008665,0.027728336,0.039847992,0.073582828,0.045844208,0.027242454,0.055126395,0.084637024,0.51580554,0.53026962
5,0.1863839,0.049744021,0.007695897,0.11375525,0.00874108,0.043890502,0.005844383,0.088301077,0.006968822,0.032702986,0.034286752,0.037446227,0.02653061,0.021157715,0.024695821,0.027304785,0.030385731,0.12845272,0.047175832,0.10482358,0.03809401,0.086370453,0.043173883,0.097005934,0.058297545,0.13441868,0.11379214,0.13986395,0.15496534,0.12407774,0.10508759,0.17841841,0.20228352,0.16314012,0.048919052,0.11908256,0.051065505,0.09832754,0.058784895,0.15921105,0.077474661,0.06598793,0.047263537,0.037879255,0.040101498,0.043109342,0.045279358,0.047344521,0.060570918,0.067552537,0.026467215,0.040266331,0.07117489,0.037925944,0.031366229,0.059877455,0.080956683,0.52053046,0.54823393
5,0.17639682,0.039461721,0.004519217,0.11727272,0.007839382,0.035858434,0.004714062,0.087455846,0.006272023,0.026743628,0.031497911,0.034589179,0.02397407,0.020041453,0.027032962,0.027974596,0.026423194,0.13299233,0.051592499,0.11291821,0.033679008,0.091647178,0.041700196,0.099915087,0.059113491,0.15785712,0.11912222,0.14598055,0.16843605,0.12720969,0.1013574,0.19505723,0.22226718,0.16846861,0.051317029,0.12625702,0.05207587,0.098190971,0.059412744,0.16341762,0.078159228,0.064916983,0.047169518,0.033648927,0.038892813,0.047186702,0.043640275,0.049021676,0.061673094,0.075155355,0.022045139,0.036928445,0.074042745,0.044095352,0.025791708,0.058990493,0.085516602,0.51357299,0.52215374
5,0.16857342,0.045444284,0.007493136,0.11012027,0.008242088,0.039063748,0.004188204,0.082401678,0.006692475,0.026714804,0.031434301,0.034690492,0.028531944,0.020165626,0.024477012,0.028741991,0.031266771,0.13801198,0.051776726,0.11249989,0.042149965,0.090997621,0.044323295,0.1099833,0.065631397,0.16579294,0.12805146,0.15121925,0.17297192,0.12884127,0.10573895,0.20064153,0.23186798,0.16393988,0.049705364,0.12791571,0.057203405,0.10074755,0.061463695,0.18570818,0.080523595,0.064447686,0.051892806,0.033024948,0.035428498,0.049539797,0.044244517,0.046307564,0.056520917,0.071765535,0.029061751,0.036770489,0.069310263,0.044220623,0.032785095,0.057955608,0.079168729,0.50778431,0.50557089
5,0.18397991,0.044921458,0.006445103,0.11079564,0.008767527,0.043917853,0.006127564,0.084614106,0.00775937,0.027813261,0.029068498,0.03594688,0.025857585,0.020396747,0.024475183,0.029866358,0.030095475,0.13883711,0.051928841,0.10760137,0.036179181,0.083703779,0.0394696,0.10027576,0.063311897,0.15760587,0.12069117,0.14730753,0.16119777,0.13023563,0.10430437,0.18903911,0.22009544,0.1604888,0.049629416,0.12884872,0.051594704,0.1022421,0.055161398,0.17295364,0.078048505,0.063255027,0.050785162,0.031064117,0.038029116,0.046859071,0.046348654,0.045194712,0.058655635,0.067579493,0.025616188,0.034522638,0.07212463,0.044079725,0.028175008,0.057661824,0.085842274,0.51741743,0.5205707
5,0.15894884,0.039227962,0.005717184,0.11544383,0.006459973,0.036956117,0.005067176,0.089516856,0.006239731,0.02898038,0.035896856,0.034477133,0.021326367,0.018436756,0.02467891,0.027781075,0.023959177,0.1453248,0.060779467,0.11737512,0.038831037,0.089222632,0.043539386,0.11687623,0.064194731,0.17563686,0.12985834,0.1536919,0.17551695,0.13035671,0.1122061,0.19609408,0.22777678,0.18727703,0.055311397,0.13311702,0.051551782,0.10577046,0.057813637,0.17310865,0.08287625,0.063382685,0.044226974,0.033611923,0.039386716,0.046022464,0.044472914,0.047066316,0.063808665,0.070169553,0.023411332,0.036147323,0.076948144,0.043068528,0.028711921,0.058427237,0.081653818,0.50646555,0.49357125
5,0.14566407,0.03536021,0.004156942,0.11691884,0.004859008,0.031915054,0.005058314,0.094855033,0.00400409,0.027242186,0.03656086,0.034214843,0.021081919,0.018173832,0.026049716,0.03109872,0.027726252,0.14762104,0.062065173,0.11395797,0.036036972,0.096354328,0.047829412,0.11925652,0.055260886,0.19357862,0.14977148,0.15761921,0.19325401,0.13388999,0.1291018,0.21272911,0.24366105,0.19625089,0.053358532,0.13341303,0.05514754,0.11866971,0.063258469,0.17173493,0.088134937,0.074153878,0.047665831,0.03181516,0.046224397,0.052005719,0.042031925,0.046312518,0.0647467,0.062650003,0.021189963,0.039424334,0.080568351,0.043619119,0.026240621,0.056340694,0.08746139,0.47725302,0.47366095
5,0.12337302,0.046686083,0.005078212,0.082558252,0.003897836,0.040530097,0.004437062,0.058968548,0.003449341,0.032176886,0.029212279,0.029668914,0.019563386,0.024451591,0.024933141,0.019622575,0.0264461,0.16483583,0.060676061,0.11965521,0.046694864,0.092172131,0.047248486,0.12319412,0.069605827,0.21674232,0.15700126,0.18074134,0.20248403,0.13622661,0.13709542,0.21769816,0.24370922,0.21307002,0.069040172,0.16728364,0.06062559,0.1133111,0.066539168,0.20917615,0.095270209,0.055790767,0.044242058,0.037907895,0.036202222,0.041519724,0.048850857,0.056179926,0.065079637,0.065237641,0.026544845,0.040875811,0.051040653,0.038948301,0.031999614,0.06509307,0.054366853,0.47284305,0.42872968
5,0.11411024,0.030267805,0.004166557,0.1143539,0.005049582,0.025688434,0.003225749,0.08787144,0.00340307,0.022152971,0.035096236,0.029795492,0.015560135,0.01490629,0.026465325,0.029362572,0.016255839,0.15361914,0.066519335,0.12226395,0.038509637,0.098276526,0.052082039,0.12907892,0.055659547,0.21653442,0.15701234,0.17609075,0.20317017,0.13920556,0.13620465,0.24136111,0.25458837,0.20887758,0.063687399,0.14224839,0.056550052,0.12982889,0.071263611,0.2006143,0.088864736,0.06201819,0.040437412,0.031476039,0.044665985,0.050160255,0.035376623,0.041130017,0.068690151,0.065087207,0.015914524,0.035982456,0.073965907,0.038294375,0.018337183,0.058682762,0.078595579,0.47668943,0.41045636
5,0.13214538,0.032753173,0.004671813,0.11448519,0.006018779,0.02814443,0.003756596,0.093799651,0.005147352,0.022756824,0.035041783,0.033978295,0.017647311,0.015922057,0.025980404,0.0310684,0.020832906,0.1557119,0.063569196,0.12687092,0.034120437,0.088775739,0.052195057,0.11605266,0.054634538,0.20222482,0.14719957,0.16655211,0.19823945,0.13978596,0.13029024,0.23582442,0.254042,0.19826591,0.061208215,0.14316204,0.055072505,0.12131518,0.068094999,0.18759821,0.092498846,0.064255193,0.041963518,0.029240746,0.046545781,0.05187903,0.042348534,0.038996436,0.066474378,0.068948641,0.015566847,0.033682115,0.075133286,0.042642605,0.021091018,0.060138863,0.082872219,0.47148576,0.44543287
5,0.17466511,0.051465917,0.006243614,0.099431284,0.007370626,0.041639265,0.005363943,0.077367656,0.007570858,0.029972911,0.035317477,0.035135318,0.024173347,0.021684721,0.024175728,0.027607433,0.029728647,0.14738229,0.058784418,0.10928997,0.040868733,0.087289184,0.045503415,0.10647361,0.068638124,0.16999775,0.13883272,0.15165596,0.15903348,0.13505851,0.11056805,0.19391644,0.20727345,0.18817294,0.057303786,0.12981912,0.050348688,0.1060895,0.060588498,0.17461845,0.080459945,0.060650501,0.047673978,0.037211165,0.037162866,0.046763185,0.047675245,0.051355775,0.060301017,0.069925599,0.030383812,0.037436143,0.065881841,0.039692935,0.033738069,0.065113552,0.073444299,0.50208795,0.51473218
5,0.14805213,0.033493984,0.005923469,0.10900545,0.004309692,0.033459045,0.003618815,0.087855317,0.005639015,0.026324175,0.03557783,0.036131367,0.022157703,0.01996853,0.025473187,0.028838685,0.02377918,0.14882995,0.059757609,0.12404168,0.036666963,0.091796555,0.047973596,0.11467939,0.059097353,0.17607602,0.13367778,0.1663661,0.17970532,0.14086956,0.11563062,0.21201438,0.2376138,0.19321524,0.056768004,0.13579006,0.058008108,0.1134583,0.063982323,0.18888295,0.091046609,0.060000591,0.044370342,0.032841086,0.042972237,0.050940473,0.040667806,0.043201953,0.060043756,0.073400795,0.020592276,0.039181661,0.070243061,0.045209941,0.023307722,0.063194245,0.081275567,0.49574339,0.47319338
5,0.21065104,0.054515585,0.009438748,0.10698815,0.009665822,0.048200171,0.006602398,0.084605083,0.008554393,0.031031955,0.03645236,0.035431769,0.025411492,0.021087807,0.022434199,0.029630616,0.032989394,0.12531821,0.046833273,0.102602,0.037602246,0.077075534,0.042500675,0.09339045,0.062520519,0.15029344,0.11128339,0.1263133,0.14616324,0.1125131,0.096467748,0.16900416,0.18627737,0.14292079,0.046711884,0.10626998,0.046921693,0.092104115,0.048720986,0.15162206,0.068800122,0.056123778,0.045587305,0.032557528,0.037211277,0.041571114,0.047887936,0.049127132,0.054640342,0.066163652,0.032256626,0.039783668,0.075941704,0.0434402,0.037491873,0.059477411,0.085195094,0.51793319,0.57419348
5,0.20798257,0.053630538,0.01009398,0.10673992,0.009805752,0.044595785,0.007299804,0.085243508,0.007848128,0.036782742,0.039702404,0.031121422,0.024905825,0.02210433,0.025577988,0.029316207,0.031155176,0.13355483,0.052133214,0.091387458,0.040184721,0.077988811,0.043634113,0.10184892,0.061706312,0.14212634,0.12356231,0.14318962,0.1579397,0.11663252,0.11372338,0.18291667,0.20545663,0.14258063,0.04713333,0.10963546,0.046400383,0.099123336,0.05952432,0.15701345,0.078030169,0.047800723,0.038759716,0.035270695,0.040956717,0.043262761,0.04394459,0.055025984,0.062130868,0.051776629,0.032214519,0.037086699,0.073408566,0.03839808,0.037517827,0.062462814,0.083500162,0.52217174,0.54264855
5,0.084278554,0.049470659,0.001687649,0.05116104,0.003149329,0.043565322,0.002057851,0.038493812,0.002162429,0.028999532,0.016049663,0.023095079,0.02439967,0.020222247,0.010778335,0.013879998,0.02655448,0.16962868,0.054321416,0.12575243,0.048847005,0.10123618,0.039382376,0.12957494,0.069018342,0.26385617,0.18289539,0.17677632,0.24434322,0.16895452,0.18500733,0.23244275,0.28010812,0.20328183,0.068311244,0.15894021,0.062896393,0.14411698,0.076185398,0.20636028,0.099750675,0.046753693,0.0499781,0.039768159,0.023523718,0.038338449,0.057453331,0.055243589,0.041328333,0.057743184,0.032706704,0.037176006,0.026826659,0.043417171,0.042698782,0.051325839,0.032911167,0.46840844,0.32281855
5,0.13958684,0.049072489,0.004452298,0.085185006,0.005382464,0.039544079,0.003459281,0.06103722,0.003846679,0.031847313,0.03037977,0.028083827,0.024585892,0.019775128,0.018692443,0.022155426,0.031626813,0.1604716,0.065284975,0.12479255,0.048596993,0.097664624,0.04954185,0.12648115,0.065489098,0.20291433,0.15847883,0.18940729,0.19702435,0.15410414,0.16144136,0.22458701,0.26940468,0.18026638,0.068727814,0.16093302,0.058542691,0.12498204,0.072435834,0.17889521,0.099908762,0.054416161,0.04897581,0.037934177,0.035958923,0.034625471,0.04993635,0.046062913,0.056234483,0.055270832,0.0321895,0.035710443,0.054773558,0.039658219,0.036932882,0.049605977,0.067982823,0.46661523,0.42813671
5,0.15749784,0.043497298,0.006418223,0.11397954,0.008233584,0.040596668,0.003204278,0.076239705,0.00560514,0.034677949,0.041057002,0.031999644,0.024071079,0.019447777,0.024145043,0.027316079,0.02626751,0.14639814,0.060224928,0.11366718,0.041618284,0.096452326,0.049021199,0.12750491,0.065275282,0.17817417,0.15022306,0.16718818,0.1844821,0.13816212,0.15333335,0.22580782,0.25476706,0.16559045,0.068195544,0.12993081,0.049716178,0.11964299,0.065255046,0.16122125,0.089776851,0.055456363,0.048206739,0.035154875,0.034186821,0.042872038,0.043284174,0.045744229,0.06086161,0.052802641,0.023323711,0.037339348,0.071575589,0.037278414,0.032789562,0.056828447,0.090151019,0.48838663,0.46424863
5,0.16069916,0.039289512,0.004734057,0.10735212,0.00561656,0.035670303,0.004847626,0.08393304,0.005503386,0.030301221,0.03306891,0.035135649,0.021421399,0.020631155,0.026004221,0.031184603,0.025064977,0.14657915,0.056601107,0.11227263,0.039911322,0.097652644,0.054995026,0.12480547,0.064137526,0.18594562,0.1439831,0.16361025,0.18984276,0.13926311,0.14579535,0.2266648,0.26047951,0.16165951,0.062766261,0.12214228,0.051878203,0.13438194,0.065584727,0.18231454,0.086015061,0.058061764,0.043945156,0.033741601,0.038583606,0.052870378,0.045658421,0.045896091,0.067189842,0.053462077,0.022156363,0.04133017,0.076584034,0.038856152,0.032679088,0.052674219,0.088370807,0.47844461,0.46264505
5,0.16826707,0.052302342,0.00800834,0.1000801,0.005012622,0.039636236,0.006317243,0.083341636,0.006047196,0.031125169,0.036870293,0.036350138,0.024845978,0.021680439,0.02549818,0.026986774,0.028225115,0.13640417,0.055773124,0.11185777,0.038636982,0.089204468,0.045220472,0.11411443,0.06340421,0.15833582,0.13527356,0.15880695,0.16711253,0.13098092,0.12970531,0.19841418,0.23768963,0.16711023,0.060003929,0.1142102,0.054010522,0.11644247,0.069336884,0.18179877,0.079524577,0.054147813,0.044711672,0.034433056,0.039103229,0.043851431,0.048787769,0.050858371,0.059061166,0.056633692,0.031442888,0.040323086,0.068172134,0.042888343,0.034287959,0.063781925,0.077694833,0.50831026,0.49899229
5,0.20629393,0.049050853,0.010645339,0.11724618,0.009291127,0.045001719,0.006982836,0.088880084,0.008941611,0.032810766,0.036975026,0.036139213,0.023698566,0.021856975,0.02497017,0.026810618,0.029280145,0.11734162,0.047411144,0.10325598,0.033113036,0.082103536,0.041962966,0.099248096,0.06774985,0.13228965,0.11496902,0.14260457,0.14773449,0.10968649,0.10496542,0.19613664,0.20089339,0.13709211,0.048474535,0.107745,0.050118916,0.10057603,0.05710398,0.15812831,0.068384618,0.053202298,0.042263146,0.034422133,0.035708014,0.042592082,0.046326451,0.04423112,0.054969147,0.059999313,0.033152435,0.042230416,0.073145628,0.043137975,0.034633838,0.055599295,0.08960066,0.52304167,0.5519529
5,0.20372309,0.047819868,0.010380049,0.1097246,0.010263236,0.044626374,0.006584327,0.084925748,0.006282423,0.03025711,0.034335691,0.03359358,0.025166322,0.019999895,0.0263045,0.028383074,0.031883314,0.11934892,0.046747271,0.10478729,0.036419559,0.085555837,0.038280405,0.096714012,0.064961478,0.1336197,0.11561277,0.14731221,0.14933768,0.11399717,0.10887244,0.19733658,0.20443268,0.14602855,0.053018928,0.11463229,0.045034721,0.098348051,0.053455181,0.16327496,0.073550716,0.051691327,0.041809551,0.033251069,0.036783587,0.039514445,0.042100258,0.051468298,0.057155211,0.060013197,0.030951427,0.040290218,0.077304102,0.039325733,0.035738222,0.063288584,0.086875282,0.52893347,0.53820342
5,0.18244949,0.043800559,0.006225819,0.11790881,0.007494,0.03922075,0.004619878,0.087646194,0.007208913,0.030694231,0.035809062,0.029417064,0.022502095,0.017065825,0.025176205,0.02767227,0.02657746,0.13080983,0.050336581,0.10231132,0.034546074,0.091465883,0.04521041,0.10432094,0.057489265,0.1460183,0.11483092,0.15497743,0.15811476,0.12374631,0.1133498,0.20540561,0.22571771,0.1479177,0.054889079,0.1158716,0.050536636,0.10694242,0.058114085,0.16900918,0.075088181,0.051800065,0.042756848,0.030269014,0.040556557,0.044894557,0.045922343,0.044157244,0.055117417,0.055239778,0.026055209,0.037582912,0.075608708,0.040722452,0.030773157,0.05800847,0.0893213,0.533113,0.50959563
5,0.18232396,0.04562996,0.006412826,0.10654988,0.00740514,0.044087607,0.004254715,0.081800051,0.008276765,0.025317706,0.028881123,0.034514979,0.022705324,0.017130962,0.022078831,0.025118794,0.028559797,0.13106087,0.045791913,0.10581128,0.03384142,0.084729627,0.034875866,0.09517321,0.053859975,0.13930632,0.10399133,0.14913258,0.15598124,0.11891453,0.094972275,0.18347856,0.22891323,0.15065396,0.051371049,0.11858694,0.046058245,0.091451026,0.050986491,0.16422974,0.073585249,0.053421751,0.041646454,0.035821769,0.03290027,0.040449806,0.040989973,0.045548599,0.059483841,0.066097602,0.024605082,0.036748659,0.068997234,0.0405498,0.030114988,0.058255158,0.081268638,0.56655937,0.50570041
5,0.19260286,0.04805091,0.007809761,0.10995916,0.007280141,0.042200841,0.006118258,0.086315498,0.005551309,0.030574905,0.034715623,0.031329446,0.024374403,0.019231265,0.02423026,0.023563018,0.027421188,0.12837714,0.047243174,0.095349617,0.037662376,0.079935446,0.036593225,0.095148012,0.058937732,0.1400895,0.10884815,0.1468876,0.14882824,0.11371414,0.091606736,0.19185951,0.20448449,0.14334233,0.050922763,0.11244728,0.045267049,0.093813747,0.049605798,0.15888774,0.075708874,0.050327603,0.045022082,0.034422118,0.035074592,0.04265096,0.040159993,0.048499297,0.056914739,0.059561543,0.030487845,0.039055228,0.073122554,0.04016206,0.032063734,0.057853777,0.078963108,0.55983913,0.52480853
5,0.18290988,0.045418076,0.00767838,0.11360772,0.00684401,0.039816752,0.004900946,0.086550109,0.00806195,0.031106165,0.035982613,0.033197328,0.023865333,0.018701226,0.024939485,0.027386583,0.028554486,0.13837612,0.053430777,0.10252471,0.036362208,0.087428451,0.045011569,0.10225495,0.059947029,0.15439963,0.12594847,0.14472236,0.15577686,0.11413159,0.1104526,0.19403797,0.22281218,0.16217317,0.050859757,0.12466987,0.049741212,0.10969273,0.058144178,0.17212921,0.080323353,0.05556155,0.03943415,0.0279925,0.040824115,0.045207284,0.041605819,0.050156303,0.062864803,0.059809398,0.028089751,0.039668437,0.074138805,0.045100063,0.029010214,0.056832246,0.085502096,0.52108896,0.51838547
5,0.19512224,0.054423049,0.009154031,0.11098631,0.009617356,0.043045044,0.007818388,0.08464434,0.005242904,0.033277441,0.039056029,0.034572002,0.024185669,0.020613836,0.026211625,0.025681136,0.02868855,0.13155524,0.052124802,0.098081663,0.036561877,0.081006922,0.045289673,0.10080752,0.064744197,0.15296686,0.12593386,0.1325251,0.15161322,0.11541975,0.12144665,0.18299772,0.21000139,0.15385866,0.052338317,0.10729416,0.047139946,0.1088336,0.053053621,0.16061936,0.070297003,0.050009873,0.041089728,0.032226808,0.036328595,0.041317075,0.041835874,0.053464189,0.059272859,0.056076709,0.032305442,0.035550311,0.075270943,0.038436081,0.035838962,0.059071183,0.086837158,0.52628905,0.5358454
5,0.19738185,0.053276937,0.007948306,0.1129262,0.009518695,0.043129787,0.007026512,0.089662939,0.007292295,0.034957834,0.033357296,0.03354194,0.024228022,0.020326722,0.025593219,0.030050529,0.028565446,0.13217947,0.054998767,0.097730972,0.033995159,0.082276754,0.04650715,0.10204451,0.0617151,0.14024325,0.1145165,0.13868615,0.15121454,0.11142113,0.11295984,0.18270959,0.21247767,0.15491408,0.05058248,0.10893727,0.04729607,0.10116749,0.05577033,0.1638632,0.079500847,0.055037498,0.041492257,0.032248493,0.036524981,0.043902345,0.041044492,0.045047063,0.055899054,0.056537613,0.031214045,0.032917459,0.077889301,0.041141182,0.036478262,0.060556326,0.085295454,0.52302861,0.54185021
5,0.18666849,0.053932145,0.007178552,0.11071641,0.008983182,0.042686414,0.005214002,0.088051729,0.007899332,0.031553783,0.033646006,0.032599542,0.026350183,0.020203913,0.025291558,0.030531576,0.028228043,0.13410477,0.052663255,0.10065352,0.034737945,0.081060551,0.042283256,0.1087477,0.061244521,0.14339788,0.11061759,0.1429579,0.15910754,0.12567014,0.1120643,0.18036246,0.21456791,0.1507114,0.049782328,0.10983086,0.048108187,0.10542689,0.05585273,0.16647348,0.06974899,0.050549936,0.04228124,0.033703282,0.036783595,0.044007238,0.044259597,0.045111414,0.062365953,0.060423911,0.029961972,0.034162425,0.076181211,0.040405832,0.032688554,0.058038272,0.083007485,0.5144366,0.54760122
5,0.18726316,0.044759367,0.006832832,0.1062912,0.006798631,0.043662734,0.004544879,0.084048569,0.00773044,0.031560723,0.03256759,0.032167796,0.025374986,0.017714897,0.022782896,0.031507958,0.032213841,0.13816352,0.053857978,0.10718512,0.03466915,0.082582198,0.04242168,0.098234378,0.058432136,0.16240807,0.12668346,0.12744081,0.16040014,0.11990703,0.11374322,0.18264107,0.21792403,0.17107745,0.053592708,0.10929503,0.04576683,0.11160661,0.056507103,0.16197431,0.075191677,0.049923643,0.039634835,0.033398677,0.035388462,0.042236481,0.044494014,0.045997746,0.061574738,0.062280487,0.029044004,0.03480665,0.07047376,0.041570731,0.038279355,0.059720889,0.084844962,0.53259146,0.51829827
5,0.19714768,0.043297555,0.008401402,0.10921527,0.007028513,0.037465017,0.00596802,0.092813745,0.00777696,0.031958114,0.036444511,0.032418299,0.02324212,0.017605782,0.024522942,0.027984502,0.025239693,0.13446827,0.050020445,0.098109223,0.037146144,0.083272129,0.043123856,0.106006,0.065134041,0.14295025,0.11765345,0.14444432,0.14071894,0.11833639,0.1124104,0.18668492,0.2167652,0.14333141,0.05101845,0.0992238,0.046640445,0.10477276,0.05525193,0.1657234,0.076114818,0.048642721,0.039712649,0.030222245,0.038747869,0.046210308,0.044470184,0.045943093,0.058402389,0.053439036,0.030940326,0.036205929,0.070242509,0.040131055,0.030382028,0.058702402,0.084998116,0.53647238,0.5310626
5,0.2013735,0.046154857,0.010759179,0.10940069,0.007962041,0.041298073,0.005976667,0.089152247,0.007099931,0.034228932,0.040149841,0.030818585,0.019549454,0.021011116,0.028873099,0.029513607,0.025406798,0.13921653,0.050969023,0.10331976,0.038000464,0.081368022,0.046395615,0.094749048,0.065228835,0.14317562,0.12599246,0.15058407,0.14937058,0.11365522,0.10842796,0.19247267,0.21210204,0.14607824,0.054716129,0.10913704,0.047120217,0.10426143,0.054898415,0.16642462,0.078303874,0.047752652,0.035729941,0.032660134,0.038482174,0.047605913,0.04082318,0.047261529,0.061156593,0.052970096,0.029411208,0.034751762,0.082689703,0.04166659,0.031077497,0.061015949,0.081147045,0.51251447,0.54292518
5,0.18327691,0.053600401,0.007025742,0.093834884,0.008388679,0.046363194,0.005324955,0.079611376,0.005675579,0.038455218,0.033811759,0.029727099,0.021782057,0.021791566,0.024520973,0.027386308,0.031996604,0.13737828,0.050968751,0.10381146,0.038512811,0.084305286,0.042962071,0.10184603,0.065727122,0.16019055,0.13178667,0.15392406,0.15614255,0.12655364,0.12134396,0.19119,0.22559102,0.1670721,0.054527346,0.10955576,0.04819655,0.10560416,0.057146683,0.17660314,0.077422597,0.047870185,0.039368745,0.035105489,0.039928302,0.044247549,0.048172943,0.059962515,0.055267069,0.051265623,0.033771839,0.03800882,0.071264006,0.038478244,0.038667422,0.059764344,0.071057826,0.52151728,0.51409346
5,0.19829197,0.056975178,0.00832983,0.10868435,0.006776671,0.047105879,0.007575246,0.079239205,0.008014905,0.033443432,0.032530867,0.032346193,0.026350105,0.020454735,0.02493415,0.028555078,0.032643054,0.13187121,0.05418076,0.10956939,0.037916481,0.080912285,0.040968474,0.098442122,0.065717176,0.16090894,0.12887421,0.14367083,0.14882107,0.12565297,0.11390506,0.17975628,0.21219848,0.16180071,0.05790928,0.10883168,0.04704491,0.10036645,0.056189343,0.17058414,0.077792682,0.05359824,0.045981064,0.036022853,0.035944164,0.04513381,0.045675028,0.051361751,0.057316065,0.057778277,0.037044536,0.035734642,0.070174336,0.040223237,0.043391585,0.059241243,0.075939864,0.50973135,0.53809124
5,0.19235401,0.045240756,0.008195968,0.11562469,0.007210793,0.043959565,0.007780886,0.090089008,0.008461104,0.034513276,0.038908407,0.035402618,0.024431063,0.021566065,0.023867292,0.028043525,0.026586175,0.1309187,0.055365656,0.10120604,0.037361059,0.07875412,0.045180295,0.098901272,0.067046046,0.15789934,0.13059437,0.14106913,0.1538005,0.11929739,0.11610044,0.19553173,0.20949507,0.16086002,0.052515756,0.10099615,0.04960962,0.10333636,0.057481799,0.1609838,0.074161209,0.05239708,0.04065913,0.032750998,0.03743941,0.043359134,0.040701505,0.047061324,0.066533208,0.053968437,0.025640227,0.034573346,0.081055313,0.039604589,0.034905706,0.057990327,0.090719566,0.50797993,0.54125774
5,0.20958649,0.053169526,0.009242406,0.11079355,0.009627882,0.045679536,0.006409174,0.088824935,0.009839738,0.032253448,0.036312085,0.032381345,0.024601873,0.018922221,0.026339356,0.026796674,0.031736817,0.13063487,0.052834135,0.095437072,0.03895089,0.072919443,0.044739451,0.088734753,0.06175914,0.14484453,0.11943399,0.12618971,0.13327301,0.11205088,0.10929907,0.17771712,0.19953018,0.15166582,0.052443136,0.099443898,0.046248332,0.10249007,0.052048817,0.15238096,0.073463522,0.049488083,0.037294034,0.029815534,0.035889644,0.045352492,0.044053156,0.050168715,0.060750011,0.052769456,0.03191397,0.035044227,0.075361855,0.042668294,0.040832415,0.058802269,0.083447434,0.51538515,0.56876904
5,0.19441666,0.049764201,0.007553803,0.11503024,0.010314698,0.042833447,0.006028723,0.093436465,0.007031281,0.032912921,0.042371817,0.032266557,0.021514412,0.022426711,0.02401848,0.027122293,0.0317786,0.13121448,0.052810516,0.09563081,0.03736278,0.083072744,0.048996493,0.10341166,0.064071305,0.15142491,0.12058992,0.13695849,0.1505923,0.1216569,0.11195754,0.18879846,0.21225524,0.15323606,0.051591624,0.11345173,0.047635764,0.1067247,0.058281984,0.16877192,0.074163765,0.054656759,0.041463416,0.034591567,0.040192738,0.044727597,0.045036487,0.053425658,0.062781081,0.051232331,0.028731305,0.03597654,0.081011191,0.040726472,0.038103793,0.059660673,0.090995274,0.51024514,0.54025787
